year,month,day,duty cycle [day],tds_fit [/day],svm_fit [/day],cnn_fit [/day]
2021,6,11,0.062108021482923215,85.4809725470704,127.28796276852074,115.98192899464054
2021,6,12,0.062108021482923215,86.07087929892973,127.68513413455918,116.37557432940663
2021,6,13,0.06210729808535656,86.6825683400589,128.09697104147756,116.78375500645282
2021,6,14,0.062101510904823305,87.31658044675117,128.52383758217437,117.20683188631222
2021,6,15,0.06172606756772822,87.97348418631509,128.96611656063328,117.64518437448888
2021,6,16,0.062108021482923215,88.65388040529032,129.42421251374117,118.0992134164483
2021,6,17,0.062108021482923215,89.35840141450501,129.89855116260495,118.56934095380561
2021,6,18,0.062108021482923215,90.08771249904856,130.38958042918335,119.05601093193162
2021,6,19,0.06116977483896885,90.84251332134582,130.89777138094624,119.55969023622578
2021,6,20,0.06202483076275764,91.623539324999,131.42361917605072,120.08086962890104
2021,6,21,0.06210729808535656,92.43156265175188,131.96764368071325,120.62006436087506
2021,6,22,0.06174921628986125,93.26739542781488,132.53039168182073,121.17781636473799
2021,6,23,0.06210729808535656,94.13188917369322,133.11243648958057,121.75469386093019
2021,6,24,0.062108021482923215,95.02593777260802,133.714379936094,122.35129333857253
2021,6,25,0.062108021482923215,95.95047913988998,134.33685349932247,122.96824066945442
2021,6,26,0.062108021482923215,96.90649714526714,134.9805195973222,123.60619239077809
2021,6,27,0.06202555416032429,97.89502346960634,135.64607283834764,124.26583694416405
2021,6,28,0.06211959584398973,98.91714157094657,136.33424269109534,124.94789732218887
2021,6,29,0.061760790650927766,99.97398319362685,137.04579113437592,125.6531287389229
2021,6,30,0.062108021482923215,101.0667385280284,137.78151949744702,126.3823254095359
2021,7,1,0.062108021482923215,102.19665421647147,138.54226711742714,127.13631921962997
2021,7,2,0.062108021482923215,103.36503666291605,139.3289135676451,127.91598193380618
2021,7,3,0.062106574687789906,104.57325487790567,140.14238057307847,128.72222709409806
2021,7,4,0.06202483076275764,105.82274566107014,140.98363549962016,129.55601347826075
2021,7,5,0.062108021482923215,107.11501220857662,141.85369041650526,130.4183441705216
2021,7,6,0.06173764192879474,108.45162948498856,142.75360571306672,131.310270146227
2021,7,7,0.06210585129022325,109.83424720223584,143.68449210441116,132.23289225971172
2021,7,8,0.062108021482923215,111.2645945147786,144.64751379257027,133.18736437738625
2021,7,9,0.062106574687789906,112.74448303155427,145.64389049437915,134.17489538761205
2021,7,10,0.062108021482923215,114.27581004410325,146.67489961490313,135.19675135483274
2021,7,11,0.062003128835757926,115.86056398383445,147.7418799216956,136.25425916121253
2021,7,12,0.06213117020505624,117.50081339280831,148.84622411906673,137.3487991468294
2021,7,13,0.06174921628986125,119.19876099948564,149.9894152561069,138.48184119447356
2021,7,14,0.06213117020505624,120.956679151224,151.1729832547932,139.6549016436909
2021,7,15,0.06213117020505624,122.77695514366758,152.39853542928023,140.86957353912806
2021,7,16,0.06213044680748959,124.66208944007349,153.66775528701123,142.12752544228704
2021,7,17,0.06213117020505624,126.61469783981889,154.98240398872662,143.43050287857204
2021,7,18,0.06202700095545761,128.6375170895863,156.34432412635294,144.78033208163882
2021,7,19,0.06049918529467763,130.73340812165162,157.75544190327173,146.1789221543074
2021,7,20,0.061760790650927766,132.90536232769767,159.21777135834117,147.62826925508364
2021,7,21,0.061760790650927766,135.15650539164977,160.7334169464612,149.13045915581412
2021,7,22,0.0620964471218567,137.4901017148534,162.304576517949,150.68767019461146
2021,7,23,0.0620964471218567,139.90955882525702,163.9335442871458,152.30217621810613
2021,7,24,0.06213117020505624,142.41843183318986,165.62271383239496,153.97634955479114
2021,7,25,0.06192283170585897,145.02042741821253,167.3745807803018,155.71266367545138
2021,7,26,0.062108021482923215,147.71940776143552,169.19174545327775,157.5136958172033
2021,7,27,0.061714493206661704,150.51939413400734,171.07691528559144,159.3821293780967
2021,7,28,0.05810329255390904,153.42457138835647,173.03290784722395,161.32075691412433
2021,7,29,0.06210729808535656,156.43929002046613,175.06265223235357,163.3324815153803
2021,7,30,0.062108021482923215,159.5680804775951,177.16919869243253,165.42032635361534
2021,7,31,0.062108021482923215,162.81563043359174,179.3557033361509,167.58741951803262
2021,8,1,0.06202627755789095,166.18692061332476,181.62551957706728,169.83708465105883
2021,8,2,0.06211959584398973,169.68681564058795,183.9819226604155,172.1725679207634
2021,8,3,0.06172606756772822,173.32179896515046,186.42927775169562,174.59819573932384
2021,8,4,0.062108021482923215,177.09398568295674,188.96900889893368,177.115379512269
2021,8,5,0.06211959584398973,181.02477528587468,191.61552391385743,179.73839914080975
2021,8,6,0.06211959584398973,185.07077775230715,194.33960924009398,182.4383004223992
2021,8,7,0.06211959584398973,189.4569667865185,197.29273477210342,185.36520852317523
2021,8,8,0.06202700095545761,193.8171237651894,200.2283334881759,188.27474540860985
2021,8,9,0.06211959584398973,207.89878924839786,209.7092121159152,197.6714541354218
2021,8,10,0.06174921628986125,212.59653107719913,212.8720993579413,200.80626171138962
2021,8,11,0.06211959584398973,216.4453987405795,215.46345811548687,203.37461475201235
2021,8,12,0.06211959584398973,220.60539335417909,218.26429187131052,206.1505831014746
2021,8,13,0.06211959584398973,224.72808853037844,221.0400127284294,208.90166150099864
2021,8,14,0.06213117020505624,228.88704101258574,223.84014483988742,211.67693443519488
2021,8,15,0.06193440606692549,233.04567001086346,226.64005915666218,214.4519915082582
2021,8,16,0.0620964471218567,237.19643130139906,229.4346763171971,217.22179845248638
2021,8,17,0.06174921628986125,241.32258905966899,232.21272845539835,219.97518743630874
2021,8,18,0.06210729808535656,245.40830233244915,234.96355020252497,222.70158777662115
2021,8,19,0.06220061637145533,249.43580825198026,237.6751822066447,225.38914629492803
2021,8,20,0.06219989297388868,253.38614377344308,240.3348570627543,228.02520893344393
2021,8,21,0.06204942628002399,257.23897650185114,242.92888541221168,230.59620786571864
2021,8,22,0.06250154975918472,260.97272362191694,245.4427360156241,233.08774085864962
2021,8,23,0.06221219073252185,264.56464279807227,247.86109695385161,235.48463193015175
2021,8,24,0.061830236817326856,267.9909815094008,250.16797617196443,237.7710310004994
2021,8,25,0.06211959584398973,271.22716390630393,252.34682728576567,239.93053858195674
2021,8,26,0.06211959584398973,274.248022873111,254.38070582449163,241.9463606343775
2021,8,27,0.062108021482923215,277.028075760215,256.2524548752526,243.80149256152063
2021,8,28,0.062108021482923215,279.5418432968936,257.9449198000884,245.47893202187785
2021,8,29,0.06200385223332458,281.7642082502476,259.4411897132187,246.96191826212365
2021,8,30,0.062108021482923215,283.6708102008331,260.7248632748771,248.2341955512687
2021,8,31,0.06172606756772822,285.2384653296896,261.78033132477253,249.28029330494155
2021,9,1,0.062108021482923215,286.44561691413094,262.59308019109227,250.08582670165737
2021,9,2,0.062108021482923215,287.27277279967905,263.14998623082556,250.63778860825377
2021,9,3,0.062108021482923215,287.7029573666909,263.43962012904797,250.9248511776494
2021,9,4,0.062108021482923215,287.7221349116956,263.4525319523535,250.93764837161197
2021,9,5,0.06200385223332458,287.3195992856866,263.1815134838291,250.66903596675957
2021,9,6,0.062108021482923215,286.4883131726364,262.6218266518878,250.1143179554355
2021,9,7,0.06173764192879474,285.2251817915419,261.77138780789414,249.27142918734242
2021,9,8,0.06210729808535656,283.53124795981375,260.6308990580948,248.14106553552702
2021,9,9,0.062108021482923215,281.41179849236,259.2039198998044,246.72675489658963
2021,9,10,0.062108021482923215,278.8763685409735,257.49687014302003,245.0348600863611
2021,9,11,0.06211959584398973,275.92695612397773,255.5110950099558,243.06671438436302
2021,9,12,0.0620154265943911,272.5867085387076,253.26217907168788,240.83776400405128
2021,9,13,0.062108021482923215,268.8850455568951,250.7699300196699,238.3676407869935
2021,9,14,0.06171376980909505,264.8513869502719,248.0541555453556,235.67597657475713
2021,9,15,0.062108021482923215,260.5151524905698,245.13466334019853,232.78240320890967
2021,9,16,0.062108021482923215,255.90576194952064,242.03126109565244,229.70655253101867
2021,9,17,0.06213117020505624,251.0526350988562,238.7637565031709,226.4680563826516
2021,9,18,0.06174921628986125,245.98519171030836,235.3519572542077,223.08654660537607
2021,9,19,0.0620154265943911,240.7328515556089,231.8156710402164,219.58165504075953
2021,9,20,0.062108021482923215,235.3250344064896,228.1747055526507,215.9730135303695
2021,9,21,0.061736918531228084,229.7938140155046,224.45065535044003,212.2820249196923
2021,9,22,0.062108021482923215,224.1789449984196,220.67028635040128,208.535217501517
2021,9,23,0.06210729808535656,218.51154612786925,216.85455014428655,204.75335686232427
2021,9,24,0.04240845894771476,212.82108206485609,213.02328464651762,200.9561047983346
2021,9,25,nan,207.13507520812632,209.19502008864762,197.1618270323234
2021,9,26,nan,201.47888664307482,205.38683153703025,193.3874470406178
2021,9,27,nan,195.87556412258635,201.61423654163167,189.6483446105678
2021,9,28,nan,190.3457537758032,197.89113569146696,185.95829692372322
2021,9,29,nan,184.90766925649285,194.2297918428683,182.32945796851027
2021,9,30,nan,179.5771117994788,190.6408436230427,178.77237192390675
2021,10,1,nan,174.3675336458768,187.13334813290203,175.29601548316225
2021,10,2,nan,169.2901369452223,183.71484753571124,171.9078638512819
2021,10,3,0.009479401713477437,164.35400030503652,180.39145426015423,168.61397519167133
2021,10,4,0.06221219073252185,159.56622577795247,177.1679499635642,165.41908871078553
2021,10,5,0.061899682983725945,154.93209932922832,174.0478935712049,162.3267317382526
2021,10,6,0.062211467334955195,150.4552591655071,171.03373460835766,159.33933205281448
2021,10,7,0.06221219073252185,146.13786656374262,168.12692821571622,156.45833187663146
2021,10,8,0.06221219073252185,141.9807750180152,165.32804903225315,153.6843007471125
2021,10,9,0.06221219073252185,137.98369432277443,162.63690166889285,151.01704500981867
2021,10,10,0.06199227787225806,134.14534697756102,160.05262601240412,148.45571218748233
2021,10,11,0.062106574687789906,130.4636151267873,157.57379615675308,145.99888903306208
2021,10,12,0.06173764192879474,126.93567605606904,155.19851162983235,143.64469194657332
2021,10,13,0.062108021482923215,123.55812711567998,152.92448150170134,141.3908503366278
2021,10,14,0.062108021482923215,120.32709848656836,150.7491003074892,139.23478186930367
2021,10,15,0.062108021482923215,117.23835512567044,148.66951668495332,137.1736604963495
2021,10,16,0.062108021482923215,114.28738376442683,146.68269194868566,135.20447450937692
2021,10,17,0.04759377270551346,111.46947213376453,144.78545343056706,133.32407940676606
2021,10,18,0.06211959584398973,108.77978728135662,142.97454720907245,131.52925015484743
2021,10,19,0.061714493206661704,106.21339708397952,141.2466525930722,129.81669554311813
2021,10,20,0.0620964471218567,103.76534874127213,139.59843496997053,128.18311056320178
2021,10,21,0.0620964471218567,101.43075241388902,138.02660211745186,126.62523222066744
2021,10,22,0.06207329839972367,99.20473588050467,136.52787367502975,125.13980927760555
2021,10,23,0.0620964471218567,97.08186676277043,135.09859214069604,123.72321670279402
2021,10,24,0.06199227787225806,95.05773360081534,133.73578737461477,122.37251072487874
2021,10,25,0.062108021482923215,93.12823872089842,132.43670050231614,121.08495696228763
2021,10,26,0.06172606756772822,91.28928444927863,131.1985726493303,119.8578210334486
2021,10,27,0.062108021482923215,89.53677311221503,130.0186449411874,118.68836855678956
2021,10,28,0.062108021482923215,87.86660703596661,128.8941585034176,117.57386515073838
2021,10,29,0.04813776767563966,86.27468854679239,127.8223544615511,116.51157643372304
2021,10,30,0.062108021482923215,84.75691997095133,126.80047394111801,115.4987680241714
2021,10,31,0.06207329839972367,83.3092036347025,125.82575806764854,114.53270554051142
2021,11,1,250.5916765169635,81.92774457790931,124.89565177714863,113.61085660224617
2021,11,2,5.93120030800958,80.60990805199928,124.00838115079742,112.73146303915544
2021,11,3,0.061575600873863524,79.35257209478559,123.16184423946046,111.89244156291227
2021,11,4,0.06250154975918472,78.1527342378831,122.35401954657709,111.09178862351676
2021,11,5,0.03141860311505683,77.00754896012623,121.58299124473072,110.32760540199752
2021,11,6,0.03125077487959236,75.91431147888127,120.84693826269262,109.59808699433884
2021,11,7,0.030805161978531535,74.87045537433562,120.14413268590745,108.90152082616673
2021,11,8,0.03104822356092835,73.87354651670273,119.4729356678128,108.23628260036699
2021,11,9,0.030857246603330852,72.92127652226745,118.83179302393701,107.60083193029806
2021,11,10,0.03104822356092835,72.0114608270238,118.21923393492136,106.99371105432775
2021,11,11,0.03104822356092835,71.1419649456819,117.63382129831587,106.41349562839854
2021,11,12,0.03104822356092835,70.31090568489071,117.07428720105901,105.85892899580196
2021,11,13,0.031239200518525845,69.51647417272713,116.53941376908779,105.32880409458883
2021,11,14,0.06163925985972935,68.75686154202583,116.0279831315425,104.82191386598492
2021,11,15,0.062108021482923215,68.0303099216951,115.53881175210896,104.33708528094418
2021,11,16,0.06172606756772822,67.33528426167844,115.0708661150222,103.87329399910861
2021,11,17,0.062108021482923215,66.6702743598464,114.62312943408539,103.42953226116555
2021,11,18,0.062108021482923215,66.03381617290066,114.19461600083709,103.00482310963403
2021,11,19,0.062108021482923215,65.42454378246507,113.78440617218858,102.59825506588675
2021,11,20,0.05943434407655826,64.84093764539787,113.39147687284289,102.20881413734463
2021,11,21,0.06200385223332458,64.28206099402573,113.01519739753115,101.83587521805114
2021,11,22,0.062108021482923215,63.74468125402652,112.65339132437782,101.47728120809658
2021,11,23,0.06172606756772822,63.23257687283474,112.30860259973426,101.13555346903607
2021,11,24,0.0615698136933307,62.72192270843797,111.96479027446858,100.7947934610177
2021,11,25,0.031054010741461607,62.27008255684379,111.66057614287229,100.49328009950007
2021,11,26,0.02409781974048612,61.427483893573864,111.09327281729027,99.93101321268969
2021,11,27,0.031054010741461607,61.13417928190864,110.89579721133514,99.7352907672634
2021,11,28,0.042813561585041106,61.52934451079309,111.16185335202557,99.9989848991272
2021,11,29,0.0620964471218567,62.36610999947922,111.72522932822486,100.55735930300776
2021,11,30,0.06148228258776475,63.3975814516838,112.4196965883647,101.24566118093163
2021,12,1,0.05478145092781925,64.37686457112355,113.07902658087684,101.89913773492535
2021,12,2,0.06247840103705169,65.05706506151523,113.53699075419298,102.3530361670154
2021,12,3,0.05291797879611034,65.33380831337023,113.7233159573454,102.53770720133966
2021,12,4,0.0375703760219115,65.61400569554324,113.91196675119932,102.72468318009975
2021,12,5,0.06199227787225806,65.91274008808507,114.11309811034131,102.92402892345262
2021,12,6,0.06247840103705169,66.22631399678353,114.32422059246113,103.13327709000515
2021,12,7,0.028264589724433478,66.5560490111535,114.54622399499085,103.35330957769352
2021,12,8,0.062108021482923215,66.90192768094994,114.7790965690606,103.58411474195266
2021,12,9,0.0620964471218567,67.26431165475988,115.02308180478622,103.82593391122757
2021,12,10,0.03268020847130693,67.64348713629249,115.27837239689067,104.0789580695247
2021,12,11,0.030857246603330852,68.03979107129666,115.545195203607,104.34341206106171
2021,12,12,0.03099613893612903,68.4535801767158,115.82379039468277,104.61953392339315
2021,12,13,0.030908969529346842,68.88524155501668,116.1144185977766,104.90758197036205
2021,12,14,0.025579337957000032,69.33519157636908,116.41736014585398,105.20783404617745
2021,12,15,0.03144717731893979,69.80387865724961,116.73291694796069,105.52058937957929
